id_station,source,replicate_id,sample_area,original_id_taxon,abbreviated_revised_name,development_stage,state_of_specimen,abundance,body_mass
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.105
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_2,0.0625,t_104,Aprose,subadult,full,1,0.059
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_2,0.0625,t_160,Und,juvenile,full,8,0.419
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_2,0.0625,t_160,Und,undetermined,piece,1,0.036
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_3,0.0625,t_035,Alchlochlo,subadult,full,1,0.109
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_3,0.0625,t_082,Lucast,adult,full,1,0.082
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_3,0.0625,t_104,Aprose,adult,full,1,0.352
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_3,0.0625,t_160,Und,juvenile,full,4,0.799
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_3,0.0625,t_160,Und,undetermined,piece,3,0.285
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_4,0.0625,t_160,Und,juvenile,full,3,1.38
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_5,0.0625,t_035,Alchlochlo,subadult,full,1,0.16
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_5,0.0625,t_160,Und,juvenile,full,1,0.106
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_5,0.0625,t_160,Und,undetermined,piece,1,0.041
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_6,0.0625,t_035,Alchlochlo,subadult,full,1,0.114
ECORDRE_1255,Vers2022,ECORDRE_1255_Vers2022_6,0.0625,t_160,Und,juvenile,full,1,0.196
ECORDRE_1256,Bouche1972,ECORDRE_1256_Bouche1972_Q,NA,t_034,Alchlochlo,adult,NA,1,NA
ECORDRE_1256,Bouche1972,ECORDRE_1256_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,9,NA
ECORDRE_1256,Bouche1972,ECORDRE_1256_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,1,NA
ECORDRE_1256,Bouche1972,ECORDRE_1256_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,3,NA
ECORDRE_1256,Bouche1972,ECORDRE_1256_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,1,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_032,Occyan,adult,NA,2,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_041,Alicte,adult,NA,5,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,1,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_060,Apgiar,adult,NA,2,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_060,Apgiar,juvenile,NA,1,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,6,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,5,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_084,Lurube,adult,NA,1,NA
ECORDRE_1257,Bouche1972,ECORDRE_1257_Bouche1972_Q,NA,t_331,Aprose,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_041,Alicte,adult,NA,4,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,5,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,2,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_077,Luterr,adult,NA,4,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,8,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_080,Lucent,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_081,Lufest,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_082,Lucast,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_084,Lurube,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_098,Samamm,adult,NA,1,NA
ECORDRE_1258,Bouche1972,ECORDRE_1258_Bouche1972_Q,NA,t_331,Aprose,adult,NA,1,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,5,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,7,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_077,Luterr,adult,NA,2,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_082,Lucast,adult,NA,7,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_084,Lurube,adult,NA,3,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_098,Samamm,adult,NA,8,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_098,Samamm,juvenile,NA,1,NA
ECORDRE_1259,Bouche1972,ECORDRE_1259_Bouche1972_Q,NA,t_104,Aprose,adult,NA,3,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,1,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_062,Aplong,adult,NA,2,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,2,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,2,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_082,Lucast,adult,NA,2,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_098,Samamm,adult,NA,1,NA
ECORDRE_1260,Bouche1972,ECORDRE_1260_Bouche1972_Q,NA,t_331,Aprose,adult,NA,5,NA
ECORDRE_1261,Bouche1972,ECORDRE_1261_Bouche1972_Q,NA,t_001,Hagord,juvenile,NA,6,NA
ECORDRE_1261,Bouche1972,ECORDRE_1261_Bouche1972_Q,NA,t_011,Eitetr,adult,NA,1,NA
ECORDRE_1261,Bouche1972,ECORDRE_1261_Bouche1972_Q,NA,t_034,Alchlochlo,adult,NA,1,NA
ECORDRE_1261,Bouche1972,ECORDRE_1261_Bouche1972_Q,NA,t_249,Eitetr,adult,NA,1,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_001,Hagord,adult,NA,4,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_034,Alchlochlo,adult,NA,1,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_034,Alchlochlo,juvenile,NA,3,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_036,Alchlopost,adult,NA,1,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_060,Apgiar,adult,NA,8,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_060,Apgiar,juvenile,NA,6,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,6,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,2,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_081,Lufest,adult,NA,9,NA
ECORDRE_1262,Bouche1972,ECORDRE_1262_Bouche1972_Q,NA,t_098,Samamm,adult,NA,5,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_060,Apgiar,adult,NA,7,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_060,Apgiar,juvenile,NA,9,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,7,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,3,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_081,Lufest,adult,NA,1,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_082,Lucast,adult,NA,2,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_083,Lucast,adult,NA,3,NA
ECORDRE_1263,Bouche1972,ECORDRE_1263_Bouche1972_Q,NA,t_104,Aprose,adult,NA,4,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_034,Alchlochlo,adult,NA,5,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_034,Alchlochlo,juvenile,NA,1,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,4,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_080,Lucent,adult,NA,1,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_080,Lucent,juvenile,NA,6,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_083,Lucast,adult,NA,1,NA
ECORDRE_1264,Bouche1972,ECORDRE_1264_Bouche1972_Q,NA,t_331,Aprose,adult,NA,2,NA
ECORDRE_1265,Bouche1972,ECORDRE_1265_Bouche1972_Q,NA,t_084,Lurube,adult,NA,12,NA
ECORDRE_1265,Bouche1972,ECORDRE_1265_Bouche1972_Q,NA,t_084,Lurube,juvenile,NA,7,NA
ECORDRE_1265,Bouche1972,ECORDRE_1265_Bouche1972_Q,NA,t_091,Bieise,adult,NA,9,NA
ECORDRE_1265,Bouche1972,ECORDRE_1265_Bouche1972_Q,NA,t_092,Deocta,adult,NA,2,NA
ECORDRE_1265,Bouche1972,ECORDRE_1265_Bouche1972_Q,NA,t_092,Deocta,juvenile,NA,3,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_062,Aplong,adult,NA,1,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_062,Aplong,juvenile,NA,2,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,6,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,2,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,2,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_082,Lucast,adult,NA,13,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_082,Lucast,juvenile,NA,1,NA
ECORDRE_1266,Bouche1972,ECORDRE_1266_Bouche1972_Q,NA,t_104,Aprose,adult,NA,3,NA
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_035,Alchlochlo,subadult,full,1,0.179
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_062,Aplong,subadult,full,1,1.989
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_077,Luterr,adult,piece,1,1.167
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_082,Lucast,adult,full,1,0.213
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_082,Lucast,subadult,full,1,0.161
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_082,Lucast,subadult,full,1,0.107
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_104,Aprose,adult,full,1,0.102
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_145,Aptrap,adult,full,1,0.37
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_145,Aptrap,subadult,full,1,0.2
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_160,Und,juvenile,full,8,2.12
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_1,0.0625,t_160,Und,undetermined,piece,1,1.107
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_035,Alchlochlo,subadult,full,1,0.13
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_067,Apcalicali,subadult,full,1,0.359
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_077,Luterr,adult,piece,1,1.653
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_082,Lucast,adult,full,1,0.154
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_082,Lucast,subadult,full,1,0.151
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.146
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.128
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.164
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.129
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_104,Aprose,subadult,full,1,0.113
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_145,Aptrap,adult,full,1,0.485
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_2,0.0625,t_160,Und,juvenile,full,15,3.842
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_035,Alchlochlo,adult,piece,1,0.178
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_062,Aplong,subadult,piece,1,1.275
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_080,Lucent,adult,full,1,1.725
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_082,Lucast,adult,full,1,0.068
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_104,Aprose,adult,full,1,0.23
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_3,0.0625,t_160,Und,juvenile,full,5,1.203
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_035,Alchlochlo,subadult,full,1,0.116
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_035,Alchlochlo,subadult,full,1,0.173
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_035,Alchlochlo,subadult,full,1,0.114
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_062,Aplong,subadult,full,1,1.691
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_104,Aprose,adult,full,1,0.202
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_104,Aprose,subadult,full,1,0.188
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_160,Und,juvenile,full,26,6.794
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_4,0.0625,t_160,Und,undetermined,piece,3,2.239
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,adult,full,1,0.175
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,adult,full,1,0.159
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,adult,full,1,0.139
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,adult,full,1,0.219
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,subadult,full,1,0.091
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,subadult,full,1,0.193
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_035,Alchlochlo,subadult,full,1,0.115
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_062,Aplong,subadult,full,1,1.027
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_077,Luterr,subadult,full,1,1.548
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_082,Lucast,subadult,full,1,0.104
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_145,Aptrap,adult,full,1,0.394
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_160,Und,juvenile,full,32,7.499
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_5,0.0625,t_160,Und,undetermined,piece,7,1.127
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,adult,full,1,0.182
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,adult,full,1,0.153
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,subadult,full,1,0.167
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,subadult,full,1,0.151
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,subadult,full,1,0.114
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_035,Alchlochlo,subadult,full,1,0.163
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_104,Aprose,adult,full,1,0.206
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_104,Aprose,adult,full,1,0.19
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_160,Und,juvenile,full,18,3.647
ECORDRE_1266,Vers2022,ECORDRE_1266_Vers2022_6,0.0625,t_160,Und,undetermined,piece,3,0.14
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,1,NA
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,1,NA
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_077,Luterr,adult,NA,2,NA
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,4,NA
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_102,Birubi,adult,NA,2,NA
ECORDRE_1267,Bouche1972,ECORDRE_1267_Bouche1972_Q,NA,t_102,Birubi,juvenile,NA,1,NA
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_1,0.0625,t_092,Deocta,adult,full,1,0.089
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_1,0.0625,t_092,Deocta,adult,full,1,0.114
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_1,0.0625,t_092,Deocta,adult,full,1,0.08
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_1,0.0625,t_092,Deocta,adult,full,1,0.065
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_2,0.0625,t_092,Deocta,adult,full,1,0.057
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_2,0.0625,t_092,Deocta,subadult,full,1,0.042
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_2,0.0625,t_092,Deocta,subadult,full,1,0.036
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_2,0.0625,t_094,Deatte,adult,full,1,0.067
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_3,0.0625,t_092,Deocta,subadult,piece,1,0.028
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_3,0.0625,t_160,Und,juvenile,full,1,0.03
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_4,0.0625,t_092,Deocta,adult,full,1,0.081
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_4,0.0625,t_092,Deocta,subadult,full,1,0.024
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_4,0.0625,t_094,Deatte,adult,full,1,0.059
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_4,0.0625,t_160,Und,undetermined,piece,1,0.033
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_5,0.0625,t_067,Apcalicali,subadult,full,1,0.318
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_5,0.0625,t_160,Und,juvenile,full,4,0.438
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_Q,NA,t_082,Lucast,adult,full,1,0.125
ECORDRE_1267,Vers2022,ECORDRE_1267_Vers2022_Q,NA,t_082,Lucast,adult,full,1,0.217
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,2,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_062,Aplong,adult,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_062,Aplong,juvenile,NA,3,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,9,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,2,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_077,Luterr,adult,NA,2,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,2,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_081,Lufest,adult,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_083,Lucast,adult,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_098,Samamm,adult,NA,1,NA
ECORDRE_1268,Bouche1972,ECORDRE_1268_Bouche1972_Q,NA,t_104,Aprose,adult,NA,4,NA
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.282
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.237
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.23
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.233
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.157
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.108
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.208
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.168
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.156
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_041,Alicte,adult,full,1,0.645
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_041,Alicte,adult,full,1,0.851
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_041,Alicte,adult,full,1,0.65
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_041,Alicte,adult,full,1,0.737
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_060,Apgiar,adult,full,1,2.271
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_060,Apgiar,subadult,full,1,1.235
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.465
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.507
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.423
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.182
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.334
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,adult,full,1,0.428
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_067,Apcalicali,subadult,full,1,0.196
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_077,Luterr,adult,full,1,2.247
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_098,Samamm,adult,full,1,0.117
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_098,Samamm,adult,full,1,0.118
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_098,Samamm,subadult,full,1,0.085
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.24
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.211
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.368
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.189
ECORDRE_1268,Vers2022,ECORDRE_1268_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.194
